country_code,platform,client,key,category_id,parent_category_id,original_category_name,display_category_name,has_children,debug_message
id,Shopee,758395205,get_category,100017,0,Women Clothes,Pakaian Wanita,TRUE,
id,Shopee,758395205,get_category,100118,100017,Socks & Stockings,Kaos Kaki & Stoking,TRUE,
id,Shopee,758395205,get_category,100419,100118,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100418,100118,Pantyhose,Celana Ketat (Pantyhose),FALSE,
id,Shopee,758395205,get_category,100417,100118,Socks,Kaos Kaki,FALSE,
id,Shopee,758395205,get_category,100117,100017,Fabric,Kain,TRUE,
id,Shopee,758395205,get_category,100416,100117,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100413,100117,Canvas,Kanvas,FALSE,
id,Shopee,758395205,get_category,100412,100117,Denim,Denim,FALSE,
id,Shopee,758395205,get_category,100411,100117,Vinyl & Nylon,Vinil & Nilon,FALSE,
id,Shopee,758395205,get_category,100410,100117,Leather,Kulit,FALSE,
id,Shopee,758395205,get_category,100409,100117,"Velvet, Silk & Satin","Beludru, Sutra & Satin",FALSE,
id,Shopee,758395205,get_category,100408,100117,Wool,Wol,FALSE,
id,Shopee,758395205,get_category,100407,100117,Cotton,Katun,FALSE,
id,Shopee,758395205,get_category,100116,100017,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100115,100017,Costumes,Kostum,FALSE,
id,Shopee,758395205,get_category,100114,100017,Traditional Wear,Pakaian Tradisional,TRUE,
id,Shopee,758395205,get_category,100404,100114,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100403,100114,Dresses,Gaun / Dress,FALSE,
id,Shopee,758395205,get_category,100402,100114,Sets,Setelan,FALSE,
id,Shopee,758395205,get_category,100401,100114,Bottoms,Bawahan,FALSE,
id,Shopee,758395205,get_category,100400,100114,Tops,Atasan,FALSE,
id,Shopee,758395205,get_category,100113,100017,Maternity Wear,Pakaian Hamil,TRUE,
id,Shopee,758395205,get_category,100399,100113,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100398,100113,Maternity Bottoms,Maternity Bottoms,FALSE,
id,Shopee,758395205,get_category,100397,100113,Maternity Sets,Maternity Sets,FALSE,
id,Shopee,758395205,get_category,100396,100113,Breastfeeding Wear,Breastfeeding Wear,FALSE,
id,Shopee,758395205,get_category,100395,100113,Maternity Tops,Maternity Tops,FALSE,
id,Shopee,758395205,get_category,100394,100113,Maternity Dresses,Maternity Dresses,FALSE,
id,Shopee,758395205,get_category,100393,100113,Nursing Bras,Nursing Bras,FALSE,
id,Shopee,758395205,get_category,100112,100017,Sleepwear & Pajamas,Sleepwear & Pajamas,TRUE,
id,Shopee,758395205,get_category,100392,100112,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100391,100112,Kimonos & Robes,Kimonos & Robes,FALSE,
id,Shopee,758395205,get_category,100390,100112,Night Dresses,Night Dresses,FALSE,
id,Shopee,758395205,get_category,100389,100112,Pajamas,Pajamas,FALSE,
id,Shopee,758395205,get_category,100111,100017,Lingerie & Underwear,Lingerie & Underwear,TRUE,
id,Shopee,758395205,get_category,100388,100111,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100387,100111,Sexy Lingerie,Sexy Lingerie,FALSE,
id,Shopee,758395205,get_category,100386,100111,Safety Pants,Safety Pants,FALSE,
id,Shopee,758395205,get_category,100385,100111,Shapewear,Shapewear,FALSE,
id,Shopee,758395205,get_category,100384,100111,Bra Accessories,Bra Accessories,TRUE,
id,Shopee,758395205,get_category,100526,100384,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100525,100384,Nipple Stickers,Nipple Stickers,FALSE,
id,Shopee,758395205,get_category,100524,100384,Paddings,Paddings,FALSE,
id,Shopee,758395205,get_category,100523,100384,Straps,Straps,FALSE,
id,Shopee,758395205,get_category,100383,100111,Thermal Innerwear,Thermal Innerwear,FALSE,
id,Shopee,758395205,get_category,100382,100111,Panties,Panties,FALSE,
id,Shopee,758395205,get_category,100381,100111,Bras,Bras,FALSE,
id,Shopee,758395205,get_category,100380,100111,Sets,Setelan,FALSE,
id,Shopee,758395205,get_category,100110,100017,Sets,Setelan,TRUE,
id,Shopee,758395205,get_category,100379,100110,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100378,100110,Individual Sets,Individual Sets,FALSE,
id,Shopee,758395205,get_category,100377,100110,Family Sets,Family Sets,FALSE,
id,Shopee,758395205,get_category,100376,100110,Couple Sets,Couple Sets,FALSE,
id,Shopee,758395205,get_category,100109,100017,Hoodies & Sweatshirts,Hoodies & Sweatshirts,TRUE,
id,Shopee,758395205,get_category,100375,100109,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100374,100109,Hoodies,Hoodie,FALSE,
id,Shopee,758395205,get_category,100373,100109,Sweatshirts,Sweatshirts,FALSE,
id,Shopee,758395205,get_category,100108,100017,Sweaters & Cardigans,Sweter & Kardigan,FALSE,
id,Shopee,758395205,get_category,100107,100017,"Jackets, Coats & Vests","Jackets, Coats & Vests",TRUE,
id,Shopee,758395205,get_category,100372,100107,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100371,100107,Vests,Rompi,FALSE,
id,Shopee,758395205,get_category,100370,100107,Jackets,Jaket,FALSE,
id,Shopee,758395205,get_category,100369,100107,Blazers,Blazer,FALSE,
id,Shopee,758395205,get_category,100368,100107,Capes,Capes,FALSE,
id,Shopee,758395205,get_category,100367,100107,Winter Jackets & Coats,Winter Jackets & Coats,FALSE,
id,Shopee,758395205,get_category,100106,100017,"Jumpsuits, Playsuits & Overalls","Jumpsuit, Playsuit & Overalls",TRUE,
id,Shopee,758395205,get_category,100366,100106,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100365,100106,Overalls,Overalls,FALSE,
id,Shopee,758395205,get_category,100364,100106,Playsuits,Playsuits,FALSE,
id,Shopee,758395205,get_category,100363,100106,Jumpsuits,Jumpsuits,FALSE,
id,Shopee,758395205,get_category,100105,100017,Wedding Dresses,Wedding Dresses,FALSE,
id,Shopee,758395205,get_category,100104,100017,Dresses,Gaun / Dress,FALSE,
id,Shopee,758395205,get_category,100103,100017,Jeans,Jeans,FALSE,
id,Shopee,758395205,get_category,100102,100017,Skirts,Rok,FALSE,
id,Shopee,758395205,get_category,100101,100017,Shorts,Celana Pendek,TRUE,
id,Shopee,758395205,get_category,100362,100101,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100361,100101,Skorts,Skorts,FALSE,
id,Shopee,758395205,get_category,100360,100101,Shorts,Celana Pendek,FALSE,
id,Shopee,758395205,get_category,100100,100017,Pants & Leggings,Pants & Leggings,TRUE,
id,Shopee,758395205,get_category,100359,100100,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100358,100100,Pants,Celana Panjang,FALSE,
id,Shopee,758395205,get_category,100357,100100,Leggings & Treggings,Leggings & Treggings,FALSE,
id,Shopee,758395205,get_category,100099,100017,Tops,Atasan,TRUE,
id,Shopee,758395205,get_category,100356,100099,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100355,100099,Bodysuits,Bodysuits,FALSE,
id,Shopee,758395205,get_category,100354,100099,Polo Shirts,Kaus Polo,FALSE,
id,Shopee,758395205,get_category,100353,100099,Shirts & Blouses,Shirts & Blouses,FALSE,
id,Shopee,758395205,get_category,100352,100099,T-shirts,Kaus / T-Shirt,FALSE,
id,Shopee,758395205,get_category,100351,100099,Tube Tops,Tube Tops,FALSE,
id,Shopee,758395205,get_category,100350,100099,Tanks & Camisoles,Tanks & Camisoles,FALSE,
id,Shopee,758395205,get_category,100011,0,Men Clothes,Pakaian Pria,TRUE,
id,Shopee,758395205,get_category,100062,100011,Socks,Kaos Kaki,FALSE,
id,Shopee,758395205,get_category,100061,100011,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100060,100011,Occupational Attire,Occupational Attire,FALSE,
id,Shopee,758395205,get_category,100059,100011,Costumes,Kostum,FALSE,
id,Shopee,758395205,get_category,100058,100011,Traditional Wear,Pakaian Tradisional,TRUE,
id,Shopee,758395205,get_category,100254,100058,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100253,100058,Sets,Setelan,FALSE,
id,Shopee,758395205,get_category,100252,100058,Bottoms,Bawahan,FALSE,
id,Shopee,758395205,get_category,100251,100058,Tops,Atasan,FALSE,
id,Shopee,758395205,get_category,100057,100011,Sets,Setelan,FALSE,
id,Shopee,758395205,get_category,100056,100011,Sleepwear,Pakaian Tidur,FALSE,
id,Shopee,758395205,get_category,100055,100011,Innerwear & Underwear,Innerwear & Underwear,TRUE,
id,Shopee,758395205,get_category,100250,100055,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100249,100055,Thermal Innerwear,Thermal Innerwear,FALSE,
id,Shopee,758395205,get_category,100248,100055,Undershirts,Undershirts,FALSE,
id,Shopee,758395205,get_category,100247,100055,Underwear,Pakaian Dalam,FALSE,
id,Shopee,758395205,get_category,100054,100011,Tops,Atasan,TRUE,
id,Shopee,758395205,get_category,100246,100054,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100245,100054,Tanks,Tanks,FALSE,
id,Shopee,758395205,get_category,100244,100054,T-Shirts,T-Shirts,FALSE,
id,Shopee,758395205,get_category,100243,100054,Polo Shirts,Kaus Polo,FALSE,
id,Shopee,758395205,get_category,100242,100054,Shirts,Shirts,FALSE,
id,Shopee,758395205,get_category,100053,100011,Shorts,Celana Pendek,FALSE,
id,Shopee,758395205,get_category,100052,100011,Pants,Celana Panjang,TRUE,
id,Shopee,758395205,get_category,100241,100052,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100240,100052,Pants,Celana Panjang,FALSE,
id,Shopee,758395205,get_category,100239,100052,Joggers,Joggers,FALSE,
id,Shopee,758395205,get_category,100238,100052,Cargo,Cargo,FALSE,
id,Shopee,758395205,get_category,100051,100011,Suits,Suits,TRUE,
id,Shopee,758395205,get_category,100237,100051,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100236,100051,Suit Vests & Waistcoats,Suit Vests & Waistcoats,FALSE,
id,Shopee,758395205,get_category,100235,100051,Suit Pants,Suit Pants,FALSE,
id,Shopee,758395205,get_category,100234,100051,Suit Jackets & Blazers,Suit Jackets & Blazers,FALSE,
id,Shopee,758395205,get_category,100233,100051,Suit Sets,Suit Sets,FALSE,
id,Shopee,758395205,get_category,100050,100011,"Jackets, Coats & Vests","Jackets, Coats & Vests",TRUE,
id,Shopee,758395205,get_category,100232,100050,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100231,100050,Vests,Rompi,FALSE,
id,Shopee,758395205,get_category,100230,100050,Jackets,Jaket,FALSE,
id,Shopee,758395205,get_category,100229,100050,Winter Jackets & Coats,Winter Jackets & Coats,FALSE,
id,Shopee,758395205,get_category,100049,100011,Sweaters & Cardigans,Sweter & Kardigan,FALSE,
id,Shopee,758395205,get_category,100048,100011,Hoodies & Sweatshirts,Hoodies & Sweatshirts,TRUE,
id,Shopee,758395205,get_category,100228,100048,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100227,100048,Sweatshirts,Sweatshirts,FALSE,
id,Shopee,758395205,get_category,100226,100048,Hoodies,Hoodie,FALSE,
id,Shopee,758395205,get_category,100047,100011,Jeans,Jeans,FALSE,
id,Shopee,758395205,get_category,100630,0,Beauty,Beauty,TRUE,
id,Shopee,758395205,get_category,102002,100630,Bath & Body Care,Perawatan Mandi & Tubuh,TRUE,
id,Shopee,758395205,get_category,102013,102002,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,102012,102002,Breast Care,Breast Care,FALSE,
id,Shopee,758395205,get_category,102011,102002,Sun Care,Sun Care,TRUE,
id,Shopee,758395205,get_category,102016,102011,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,102015,102011,Tanning Oil & Self Tanners,Tanning Oil & Self Tanners,FALSE,
id,Shopee,758395205,get_category,102014,102011,Body Sunscreen & After Sun,Body Sunscreen & After Sun,FALSE,
id,Shopee,758395205,get_category,102010,102002,Hair Removal Cream & Wax,Hair Removal Cream & Wax,FALSE,
id,Shopee,758395205,get_category,102009,102002,Massage Oil,Massage Oil,FALSE,
id,Shopee,758395205,get_category,102008,102002,Body Deodorants,Body Deodorants,FALSE,
id,Shopee,758395205,get_category,102007,102002,"Body Cream, Lotion & Butter","Body Cream, Lotion & Butter",FALSE,
id,Shopee,758395205,get_category,102006,102002,Body Oil,Body Oil,FALSE,
id,Shopee,758395205,get_category,102005,102002,Body Masks,Body Masks,FALSE,
id,Shopee,758395205,get_category,102004,102002,Body Scrub & Peel,Body Scrub & Peel,FALSE,
id,Shopee,758395205,get_category,102003,102002,Body Wash & Soap,Body Wash & Soap,FALSE,
id,Shopee,758395205,get_category,100666,100630,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100665,100630,Beauty Sets & Packages,Beauty Sets & Packages,FALSE,
id,Shopee,758395205,get_category,100664,100630,Skincare,Skincare,TRUE,
id,Shopee,758395205,get_category,100905,100664,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100904,100664,Acne Treatment,Acne Treatment,FALSE,
id,Shopee,758395205,get_category,100903,100664,Blotting Paper,Blotting Paper,FALSE,
id,Shopee,758395205,get_category,100902,100664,After Sun Face Care,After Sun Face Care,FALSE,
id,Shopee,758395205,get_category,100901,100664,Face Sunscreen,Face Sunscreen,FALSE,
id,Shopee,758395205,get_category,100900,100664,Lip Treatment,Lip Treatment,TRUE,
id,Shopee,758395205,get_category,101676,100900,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,101675,100900,Lip Mask,Lip Mask,FALSE,
id,Shopee,758395205,get_category,101674,100900,Lip Scrub & Exfoliator,Lip Scrub & Exfoliator,FALSE,
id,Shopee,758395205,get_category,101673,100900,Lip Balm,Lip Balm,FALSE,
id,Shopee,758395205,get_category,100899,100664,Eye Treatment,Eye Treatment,TRUE,
id,Shopee,758395205,get_category,101672,100899,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,101671,100899,Eyebrow & Eyelash Serum,Eyebrow & Eyelash Serum,FALSE,
id,Shopee,758395205,get_category,101670,100899,Eye Mask & Packs,Eye Mask & Packs,FALSE,
id,Shopee,758395205,get_category,101669,100899,Eye Cream,Eye Cream,FALSE,
id,Shopee,758395205,get_category,100898,100664,Face Mask & Packs,Face Mask & Packs,FALSE,
id,Shopee,758395205,get_category,100897,100664,Face Scrub & Peel,Face Scrub & Peel,FALSE,
id,Shopee,758395205,get_category,100896,100664,Facial Serum & Essence,Facial Serum & Essence,FALSE,
id,Shopee,758395205,get_category,100895,100664,Facial Mist,Facial Mist,FALSE,
id,Shopee,758395205,get_category,100894,100664,Facial Oil,Facial Oil,FALSE,
id,Shopee,758395205,get_category,100893,100664,Facial Moisturizer,Facial Moisturizer,FALSE,
id,Shopee,758395205,get_category,100892,100664,Toner,Toner,FALSE,
id,Shopee,758395205,get_category,100891,100664,Facial Cleanser,Facial Cleanser,FALSE,
id,Shopee,758395205,get_category,100663,100630,Beauty Tools,Beauty Tools,TRUE,
id,Shopee,758395205,get_category,100890,100663,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100889,100663,Hair Tools,Hair Tools,TRUE,
id,Shopee,758395205,get_category,101668,100889,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,101667,100889,Heatless Styling Tools,Heatless Styling Tools,FALSE,
id,Shopee,758395205,get_category,101666,100889,Hair Styling Appliances,Hair Styling Appliances,FALSE,
id,Shopee,758395205,get_category,101665,100889,Hair Dryers,Hair Dryers,FALSE,
id,Shopee,758395205,get_category,101664,100889,Brushes & Combs,Brushes & Combs,FALSE,
id,Shopee,758395205,get_category,100888,100663,Hair Removal Tools,Hair Removal Tools,FALSE,
id,Shopee,758395205,get_category,100887,100663,Body Slimming Tools,Body Slimming Tools,FALSE,
id,Shopee,758395205,get_category,100886,100663,Facial Care Tools,Facial Care Tools,TRUE,
id,Shopee,758395205,get_category,101663,100886,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,101662,100886,Facial Cleansing Tools,Facial Cleansing Tools,FALSE,
id,Shopee,758395205,get_category,101661,100886,Facial Slimming & Massage Tools,Facial Slimming & Massage Tools,FALSE,
id,Shopee,758395205,get_category,101660,100886,Facial Steamers,Facial Steamers,FALSE,
id,Shopee,758395205,get_category,100885,100663,Makeup Accessories,Makeup Accessories,TRUE,
id,Shopee,758395205,get_category,101659,100885,Pencil Sharpeners,Pencil Sharpeners,FALSE,
id,Shopee,758395205,get_category,101658,100885,Eyelid Tape & Glue,Eyelid Tape & Glue,FALSE,
id,Shopee,758395205,get_category,101657,100885,False Eyelashes,False Eyelashes,FALSE,
id,Shopee,758395205,get_category,101656,100885,Eyebrow Templates,Eyebrow Templates,FALSE,
id,Shopee,758395205,get_category,101655,100885,Eyelash Curlers,Eyelash Curlers,FALSE,
id,Shopee,758395205,get_category,101654,100885,Sponges & Applicators,Sponges & Applicators,FALSE,
id,Shopee,758395205,get_category,101653,100885,Makeup Brushes,Makeup Brushes,FALSE,
id,Shopee,758395205,get_category,101652,100885,Makeup Brush Cleaners,Makeup Brush Cleaners,FALSE,
id,Shopee,758395205,get_category,101651,100885,Mirrors,Cermin / Spion,FALSE,
id,Shopee,758395205,get_category,101650,100885,Makeup Bags & Organizers,Makeup Bags & Organizers,FALSE,
id,Shopee,758395205,get_category,101649,100885,Cotton Pads and Buds,Cotton Pads and Buds,FALSE,
id,Shopee,758395205,get_category,101648,100885,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100662,100630,Makeup,Makeup,TRUE,
id,Shopee,758395205,get_category,100884,100662,Makeup Removers,Makeup Removers,FALSE,
id,Shopee,758395205,get_category,100883,100662,Lips,Lips,TRUE,
id,Shopee,758395205,get_category,101647,100883,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,101646,100883,Lip Plumper,Lip Plumper,FALSE,
id,Shopee,758395205,get_category,101645,100883,Lip Tint & Stain,Lip Tint & Stain,FALSE,
id,Shopee,758395205,get_category,101644,100883,Lip Liner,Lip Liner,FALSE,
id,Shopee,758395205,get_category,101643,100883,Lip Gloss,Lip Gloss,FALSE,
id,Shopee,758395205,get_category,101642,100883,Lipstick,Lipstick,FALSE,
id,Shopee,758395205,get_category,100882,100662,Eyes,Eyes,TRUE,
id,Shopee,758395205,get_category,101641,100882,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,101640,100882,Eyebrows,Eyebrows,FALSE,
id,Shopee,758395205,get_category,101639,100882,Mascara,Mascara,FALSE,
id,Shopee,758395205,get_category,101638,100882,Eyeliner,Eyeliner,FALSE,
id,Shopee,758395205,get_category,101637,100882,Eye Primer,Eye Primer,FALSE,
id,Shopee,758395205,get_category,101636,100882,Eyeshadow,Eyeshadow,FALSE,
id,Shopee,758395205,get_category,100881,100662,Face,Face,TRUE,
id,Shopee,758395205,get_category,101635,100881,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,101634,100881,Blush,Blush,FALSE,
id,Shopee,758395205,get_category,101633,100881,Setting & Finishing Spray,Setting & Finishing Spray,FALSE,
id,Shopee,758395205,get_category,101632,100881,"Bronzer,Contour & Highlighter","Bronzer,Contour & Highlighter",FALSE,
id,Shopee,758395205,get_category,101631,100881,Concealer & Corrector,Concealer & Corrector,FALSE,
id,Shopee,758395205,get_category,101630,100881,Powder,Powder,FALSE,
id,Shopee,758395205,get_category,101629,100881,BB & CC Cream,BB & CC Cream,FALSE,
id,Shopee,758395205,get_category,101628,100881,Foundation,Foundation,FALSE,
id,Shopee,758395205,get_category,101627,100881,Makeup Base & Primer,Makeup Base & Primer,FALSE,
id,Shopee,758395205,get_category,100880,100662,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100661,100630,Perfumes & Fragrances,Perfumes & Fragrances,FALSE,
id,Shopee,758395205,get_category,100660,100630,Men's Care,Men's Care,TRUE,
id,Shopee,758395205,get_category,100879,100660,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100878,100660,Hair Care,Hair Care,FALSE,
id,Shopee,758395205,get_category,100877,100660,Shaving & Grooming,Shaving & Grooming,TRUE,
id,Shopee,758395205,get_category,101626,100877,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,101625,100877,Shaving Accessories,Shaving Accessories,FALSE,
id,Shopee,758395205,get_category,101624,100877,"Trimmers, Clippers & Multi-functional Groomers","Trimmers, Clippers & Multi-functional Groomers",FALSE,
id,Shopee,758395205,get_category,101623,100877,Shaving Brushes,Shaving Brushes,FALSE,
id,Shopee,758395205,get_category,101622,100877,Shavers,Shavers,FALSE,
id,Shopee,758395205,get_category,101621,100877,Razors & Blades,Razors & Blades,FALSE,
id,Shopee,758395205,get_category,101620,100877,"Creams, Foams & Gels","Creams, Foams & Gels",FALSE,
id,Shopee,758395205,get_category,101619,100877,Aftershave,Aftershave,FALSE,
id,Shopee,758395205,get_category,100876,100660,Skincare,Skincare,TRUE,
id,Shopee,758395205,get_category,101618,100876,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,101617,100876,Moisturizer & Treatment,Moisturizer & Treatment,FALSE,
id,Shopee,758395205,get_category,101616,100876,Facial Cleanser,Facial Cleanser,FALSE,
id,Shopee,758395205,get_category,100875,100660,Bath & Body Care,Perawatan Mandi & Tubuh,FALSE,
id,Shopee,758395205,get_category,100659,100630,Hair Care,Hair Care,TRUE,
id,Shopee,758395205,get_category,100874,100659,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100873,100659,Hair Styling,Hair Styling,FALSE,
id,Shopee,758395205,get_category,100872,100659,Hair and Scalp Conditioner,Hair and Scalp Conditioner,FALSE,
id,Shopee,758395205,get_category,100871,100659,Hair Treatment,Hair Treatment,FALSE,
id,Shopee,758395205,get_category,100870,100659,Hair Colour,Hair Colour,FALSE,
id,Shopee,758395205,get_category,100869,100659,Shampoo,Sampo,FALSE,
id,Shopee,758395205,get_category,100658,100630,"Hand, Foot & Nail Care","Hand, Foot & Nail Care",TRUE,
id,Shopee,758395205,get_category,100868,100658,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100867,100658,Nail Care,Nail Care,TRUE,
id,Shopee,758395205,get_category,102178,100867,Nail Gel,Nail Gel,FALSE,
id,Shopee,758395205,get_category,102035,100867,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,102034,100867,Manicure Tools & Devices,Manicure Tools & Devices,FALSE,
id,Shopee,758395205,get_category,102033,100867,Nail Art & Sticker,Nail Art & Sticker,FALSE,
id,Shopee,758395205,get_category,102032,100867,Artificial Nail,Artificial Nail,FALSE,
id,Shopee,758395205,get_category,102031,100867,Nail Treatment,Nail Treatment,FALSE,
id,Shopee,758395205,get_category,102030,100867,Nail Polish Remover,Nail Polish Remover,FALSE,
id,Shopee,758395205,get_category,102029,100867,Nail Polish,Nail Polish,FALSE,
id,Shopee,758395205,get_category,101615,100867,Base & Top Coat,Base & Top Coat,FALSE,
id,Shopee,758395205,get_category,100866,100658,Foot Care,Foot Care,TRUE,
id,Shopee,758395205,get_category,101614,100866,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,101613,100866,"Lotion, Cream & Scrubs","Losion, Krim & Lulur",FALSE,
id,Shopee,758395205,get_category,101612,100866,Foot Masks,Foot Masks,FALSE,
id,Shopee,758395205,get_category,101611,100866,Foot Deodorant,Foot Deodorant,FALSE,
id,Shopee,758395205,get_category,100865,100658,Hand Care,Hand Care,TRUE,
id,Shopee,758395205,get_category,101610,100865,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,101609,100865,Hand Washes,Hand Washes,FALSE,
id,Shopee,758395205,get_category,101608,100865,"Lotion, Cream & Scrubs","Losion, Krim & Lulur",FALSE,
id,Shopee,758395205,get_category,101607,100865,Hand Masks,Hand Masks,FALSE,
id,Shopee,758395205,get_category,100001,0,Health,Health,TRUE,
id,Shopee,758395205,get_category,100020,100001,Sexual Wellness,Sexual Wellness,TRUE,
id,Shopee,758395205,get_category,100144,100020,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100143,100020,Performance Enhancement,Performance Enhancement,FALSE,
id,Shopee,758395205,get_category,100141,100020,Lubricants,Lubricants,FALSE,
id,Shopee,758395205,get_category,100140,100020,Condoms,Condoms,FALSE,
id,Shopee,758395205,get_category,100019,100001,Personal Care,Personal Care,TRUE,
id,Shopee,758395205,get_category,100139,100019,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100138,100019,Insect Repellents,Insect Repellents,FALSE,
id,Shopee,758395205,get_category,100137,100019,Massage & Therapy Devices,Massage & Therapy Devices,FALSE,
id,Shopee,758395205,get_category,100136,100019,Feminine Care,Feminine Care,TRUE,
id,Shopee,758395205,get_category,100453,100136,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100452,100136,Vaginal Cream,Vaginal Cream,FALSE,
id,Shopee,758395205,get_category,100451,100136,Feminine Wash,Feminine Wash,FALSE,
id,Shopee,758395205,get_category,100450,100136,Menstrual Cup,Menstrual Cup,FALSE,
id,Shopee,758395205,get_category,100449,100136,Pregnancy & Fertility Tests,Pregnancy & Fertility Tests,FALSE,
id,Shopee,758395205,get_category,100448,100136,Tampons,Tampons,FALSE,
id,Shopee,758395205,get_category,100447,100136,Sanitary Napkins & Panty Liners,Sanitary Napkins & Panty Liners,FALSE,
id,Shopee,758395205,get_category,100135,100019,Adult Diapers & Incontinence,Adult Diapers & Incontinence,FALSE,
id,Shopee,758395205,get_category,100134,100019,Oral Care,Perawatan Mulut,TRUE,
id,Shopee,758395205,get_category,100446,100134,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100445,100134,Orthodontic Accessories,Orthodontic Accessories,FALSE,
id,Shopee,758395205,get_category,100444,100134,Teeth Whitening,Teeth Whitening,FALSE,
id,Shopee,758395205,get_category,100443,100134,Denture Care,Denture Care,FALSE,
id,Shopee,758395205,get_category,100442,100134,Mouth Wash,Mouth Wash,FALSE,
id,Shopee,758395205,get_category,100441,100134,Dental Floss,Dental Floss,FALSE,
id,Shopee,758395205,get_category,100440,100134,Toothpastes,Toothpastes,FALSE,
id,Shopee,758395205,get_category,100439,100134,Electric Toothbrushes & Accessories,Electric Toothbrushes & Accessories,FALSE,
id,Shopee,758395205,get_category,100438,100134,Manual Toothbrushes,Manual Toothbrushes,FALSE,
id,Shopee,758395205,get_category,100133,100019,Ear Care,Ear Care,FALSE,
id,Shopee,758395205,get_category,100132,100019,Eye Care,Eye Care,TRUE,
id,Shopee,758395205,get_category,100437,100132,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100436,100132,Lens Solutions & Eyedrops,Lens Solutions & Eyedrops,FALSE,
id,Shopee,758395205,get_category,100435,100132,Contact lens,Contact lens,FALSE,
id,Shopee,758395205,get_category,100131,100019,Hand Sanitizers,Hand Sanitizers,FALSE,
id,Shopee,758395205,get_category,100018,100001,Medical Supplies,Medical Supplies,TRUE,
id,Shopee,758395205,get_category,100130,100018,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100129,100018,Injury & Disability Support,Injury & Disability Support,TRUE,
id,Shopee,758395205,get_category,100434,100129,Others,Lainnya,FALSE,
id,Shopee,758395205,get_category,100433,100129,Hearing Aids,Hearing Aids,FALSE,
id,Shopee,758395205,get_category,100432,100129,Braces & Supports,Braces & Supports,FALSE,
id,Shopee,758395205,get_category,100431,100129,Wheelchairs,Wheelchairs,FALSE,
id,Shopee,758395205,get_category,100430,100129,Walking Aids,Walking Aids,FALSE,
id,Shopee,758395205,get_category,100128,100018,Medical Gloves & Masks,Medical Gloves & Masks,FALSE,
id,Shopee,758395205,get_category,100127,100018,Laboratory Tools,Laboratory Tools,FALSE,
id,Shopee,758395205,get_category,100126,100018,Pain Relievers,Pain Relievers,FALSE,
